unique_geneID	seqnames	start	end	width	strand	PID1185_peak_detected	PID1180_peak_detected	ND_RJH_peak_detected	ND_MK_peak_detected	PID1185_counts	PID1180_counts	ND_RJH_counts	ND_MK_counts	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	distanceToTSS	ENSEMBL	SYMBOL	GENENAME
26958_chr7_130668166_130668973	chr7	130668166	130668973	808	*	TRUE	TRUE	TRUE	TRUE	69	63	58	56	Promoter (<=1kb)	7	130506238	130668748	162511	2	26958	0	ENSG00000158623	COPG2	COPI coat complex subunit gamma 2
407024_chr7_130913307_130913750	chr7	130913307	130913750	444	*	TRUE	TRUE	TRUE	TRUE	48	39	50	37	Exon (ENST00000664231.1/100506860, exon 1 of 4)	7	130877459	130877539	81	2	407024	-35768	ENSG00000283797	MIR29B1	microRNA 29b-1
4289_chr7_131106098_131106521	chr7	131106098	131106521	424	*	TRUE	TRUE	TRUE	TRUE	43	43	53	40	Exon (ENST00000646429.1/378805, exon 1 of 6)	7	131110096	131496632	386537	1	4289	-3575	ENSG00000128585	MKLN1	muskelin 1
378805_chr7_131188581_131189124	chr7	131188581	131189124	544	*	TRUE	TRUE	TRUE	TRUE	42	46	36	28	Intron (ENST00000421797.6/4289, intron 2 of 18)	7	130791264	131110176	318913	2	378805	-78405	ENSG00000231721	LINC-PINT	long intergenic non-protein coding RNA, p53 induced transcript
100506881_chr7_131235752_131236081	chr7	131235752	131236081	330	*	TRUE	TRUE	TRUE	TRUE	26	20	30	18	Intron (ENST00000421797.6/4289, intron 2 of 18)	7	131309469	131328312	18844	2	100506881	92231	ENSG00000236753	MKLN1-AS	MKLN1 antisense RNA
100506881_chr7_131327708_131328194	chr7	131327708	131328194	487	*	TRUE	TRUE	TRUE	TRUE	35	43	43	33	Promoter (<=1kb)	7	131309469	131328312	18844	2	100506881	118	ENSG00000236753	MKLN1-AS	MKLN1 antisense RNA
91584_chr7_132431125_132431585	chr7	132431125	132431585	461	*	TRUE	FALSE	TRUE	TRUE	26	19	40	28	Intron (ENST00000321063.9/91584, intron 3 of 31)	7	132123340	132648688	525349	2	91584	217103	ENSG00000221866	PLXNA4	plexin A4
54927_chr7_133081850_133082434	chr7	133081850	133082434	585	*	TRUE	TRUE	TRUE	TRUE	72	56	59	44	Promoter (<=1kb)	7	132784870	133082090	297221	2	54927	0	ENSG00000106554	CHCHD3	coiled-coil-helix-coiled-coil-helix domain containing 3
60412_chr7_133252845_133253343	chr7	133252845	133253343	499	*	TRUE	TRUE	TRUE	TRUE	40	40	41	38	Promoter (<=1kb)	7	133253073	134066589	813517	1	60412	0	ENSG00000131558	EXOC4	exocyst complex component 4
84912_chr7_134316753_134317275	chr7	134316753	134317275	523	*	TRUE	TRUE	TRUE	TRUE	68	52	73	37	Promoter (<=1kb)	7	134289332	134316930	27599	2	84912	0	ENSG00000205060	SLC35B4	solute carrier family 35 member B4
105375517_chr7_134432451_134432902	chr7	134432451	134432902	452	*	TRUE	TRUE	TRUE	FALSE	28	23	17	15	Promoter (<=1kb)	7	134368737	134432463	63727	2	105375517	0	NA	LOC105375517	uncharacterized LOC105375517
231_chr7_134458562_134459356	chr7	134458562	134459356	795	*	TRUE	TRUE	TRUE	TRUE	64	65	79	48	Promoter (<=1kb)	7	134442356	134459284	16929	2	231	0	ENSG00000085662	AKR1B1	aldo-keto reductase family 1 member B
669_chr7_134646498_134647231	chr7	134646498	134647231	734	*	TRUE	TRUE	TRUE	TRUE	85	72	81	68	Promoter (<=1kb)	7	134646811	134679816	33006	1	669	0	ENSG00000172331	BPGM	bisphosphoglycerate mutase
340351_chr7_134986310_134987008	chr7	134986310	134987008	699	*	TRUE	TRUE	TRUE	TRUE	55	37	54	25	Promoter (<=1kb)	7	134986508	135147963	161456	1	340351	0	ENSG00000146856	AGBL3	AGBL carboxypeptidase 3
78996_chr7_135170263_135170989	chr7	135170263	135170989	727	*	TRUE	TRUE	TRUE	TRUE	54	65	74	45	Promoter (<=1kb)	7	135092363	135170795	78433	2	78996	0	ENSG00000122783	CYREN	cell cycle regulator of NHEJ
29062_chr7_135211063_135211889	chr7	135211063	135211889	827	*	TRUE	TRUE	TRUE	TRUE	97	110	103	61	Promoter (<=1kb)	7	135183839	135211555	27717	2	29062	0	ENSG00000105875	WDR91	WD repeat domain 91
4850_chr7_135509835_135510576	chr7	135509835	135510576	742	*	TRUE	TRUE	TRUE	TRUE	83	60	89	65	Promoter (<=1kb)	7	135361795	135510127	148333	2	4850	0	ENSG00000080802	CNOT4	CCR4-NOT transcription complex subunit 4
23165_chr7_135557680_135558282	chr7	135557680	135558282	603	*	TRUE	TRUE	TRUE	TRUE	39	32	43	39	Promoter (<=1kb)	7	135557917	135648757	90841	1	23165	0	ENSG00000155561	NUP205	nucleoporin 205
105375521_chr7_135662269_135662687	chr7	135662269	135662687	419	*	TRUE	TRUE	TRUE	TRUE	41	37	40	31	Promoter (<=1kb)	7	135662496	135693418	30923	1	105375521	0	NA	LOC105375521	uncharacterized LOC105375521
136319_chr7_135977145_135977614	chr7	135977145	135977614	470	*	TRUE	TRUE	TRUE	TRUE	38	45	40	24	Promoter (<=1kb)	7	135926760	135977359	50600	2	136319	0	ENSG00000105887	MTPN	myotrophin
105375523_chr7_135980663_135981092	chr7	135980663	135981092	430	*	TRUE	TRUE	TRUE	TRUE	55	37	47	28	Promoter (<=1kb)	7	135980929	136437785	456857	1	105375523	0	NA	LOC105375523	uncharacterized LOC105375523
64764_chr7_138001478_138001822	chr7	138001478	138001822	345	*	TRUE	TRUE	FALSE	TRUE	31	38	22	25	Promoter (<=1kb)	7	137874979	138002086	127108	2	64764	264	ENSG00000182158	CREB3L2	cAMP responsive element binding protein 3 like 2
64764_chr7_138001991_138002495	chr7	138001991	138002495	505	*	TRUE	TRUE	TRUE	TRUE	74	61	79	45	Promoter (<=1kb)	7	137874979	138002086	127108	2	64764	0	ENSG00000182158	CREB3L2	cAMP responsive element binding protein 3 like 2
8805_chr7_138459799_138460634	chr7	138459799	138460634	836	*	TRUE	TRUE	TRUE	TRUE	127	115	135	87	Promoter (<=1kb)	7	138460259	138589996	129738	1	8805	0	ENSG00000122779	TRIM24	tripartite motif containing 24
155006_chr7_138752496_138752957	chr7	138752496	138752957	462	*	TRUE	TRUE	TRUE	TRUE	43	34	59	31	Exon (ENST00000310018.7/50617, exon 11 of 22)	7	138797952	138838101	40150	1	155006	-44995	ENSG00000214128	TMEM213	transmembrane protein 213
50617_chr7_138875840_138876204	chr7	138875840	138876204	365	*	TRUE	TRUE	TRUE	TRUE	50	28	45	33	Intron (ENST00000440172.5/57670, intron 12 of 19)	7	138706294	138799560	93267	2	50617	-76280	ENSG00000105929	ATP6V0A4	ATPase H+ transporting V0 subunit a4
56829_chr7_139095313_139095605	chr7	139095313	139095605	293	*	TRUE	TRUE	TRUE	TRUE	25	26	29	20	Intron (ENST00000242351.10/56829, intron 1 of 12)	7	139043515	139132122	88608	2	56829	36517	ENSG00000105939	ZC3HAV1	zinc finger CCCH-type containing, antiviral 1
56829_chr7_139109039_139109858	chr7	139109039	139109858	820	*	TRUE	TRUE	TRUE	TRUE	72	70	69	54	5' UTR	7	139043515	139132122	88608	2	56829	22264	ENSG00000105939	ZC3HAV1	zinc finger CCCH-type containing, antiviral 1
254048_chr7_139230904_139231413	chr7	139230904	139231413	510	*	TRUE	TRUE	TRUE	TRUE	39	38	40	28	Promoter (<=1kb)	7	139230356	139308236	77881	1	254048	548	ENSG00000157741	UBN2	ubinuclein 2
51631_chr7_139340208_139340777	chr7	139340208	139340777	570	*	TRUE	TRUE	TRUE	TRUE	67	65	77	55	Promoter (<=1kb)	7	139340359	139423457	83099	1	51631	0	ENSG00000146963	LUC7L2	LUC7 like 2, pre-mRNA splicing factor
100996928_chr7_139341041_139341577	chr7	139341041	139341577	537	*	TRUE	TRUE	TRUE	FALSE	42	38	48	36	Promoter (<=1kb)	7	139341360	139422599	81240	1	100996928	0	ENSG00000269955	FMC1-LUC7L2	FMC1-LUC7L2 readthrough
100996928_chr7_139359387_139360000	chr7	139359387	139360000	614	*	TRUE	TRUE	TRUE	TRUE	74	61	77	54	5' UTR	7	139341360	139422599	81240	1	100996928	18027	ENSG00000269955	FMC1-LUC7L2	FMC1-LUC7L2 readthrough
100996928_chr7_139360196_139360693	chr7	139360196	139360693	498	*	TRUE	TRUE	TRUE	TRUE	55	57	56	39	5' UTR	7	139341360	139422599	81240	1	100996928	18836	ENSG00000269955	FMC1-LUC7L2	FMC1-LUC7L2 readthrough
6916_chr7_139680779_139681209	chr7	139680779	139681209	431	*	TRUE	TRUE	TRUE	TRUE	52	44	42	34	Intron (ENST00000406875.8/28996, intron 2 of 14)	7	139777051	140020325	243275	1	6916	-95842	ENSG00000059377	TBXAS1	thromboxane A synthase 1
6916_chr7_139682078_139682396	chr7	139682078	139682396	319	*	TRUE	TRUE	TRUE	FALSE	25	24	23	15	Intron (ENST00000406875.8/28996, intron 2 of 14)	7	139777051	140020325	243275	1	6916	-94655	ENSG00000059377	TBXAS1	thromboxane A synthase 1
28996_chr7_139777975_139778337	chr7	139777975	139778337	363	*	TRUE	TRUE	TRUE	TRUE	26	29	23	27	Promoter (<=1kb)	7	139561570	139777998	216429	2	28996	0	ENSG00000064393	HIPK2	homeodomain interacting protein kinase 2
28996_chr7_139916464_139916947	chr7	139916464	139916947	484	*	TRUE	TRUE	TRUE	TRUE	37	43	53	31	Intron (ENST00000425687.5/6916, intron 6 of 14)	7	139561570	139777998	216429	2	28996	-138466	ENSG00000064393	HIPK2	homeodomain interacting protein kinase 2
64761_chr7_140062558_140063203	chr7	140062558	140063203	646	*	TRUE	TRUE	TRUE	TRUE	38	58	41	46	Promoter (<=1kb)	7	140023749	140062951	39203	2	64761	0	ENSG00000059378	PARP12	poly(ADP-ribose) polymerase family member 12
80853_chr7_140175344_140175796	chr7	140175344	140175796	453	*	TRUE	TRUE	TRUE	TRUE	53	44	42	32	Promoter (1-2kb)	7	140084746	140176983	92238	2	80853	1187	ENSG00000006459	KDM7A	lysine demethylase 7A
100134229_chr7_140177002_140177410	chr7	140177002	140177410	409	*	TRUE	TRUE	TRUE	TRUE	40	36	35	34	Promoter (<=1kb)	7	140177184	140179640	2457	1	100134229	0	ENSG00000260231	KDM7A-DT	KDM7A divergent transcript
100134229_chr7_140230000_140230818	chr7	140230000	140230818	819	*	TRUE	FALSE	TRUE	TRUE	54	40	71	44	Distal Intergenic	7	140177184	140179640	2457	1	100134229	52816	ENSG00000260231	KDM7A-DT	KDM7A divergent transcript
401409_chr7_140398335_140398653	chr7	140398335	140398653	319	*	TRUE	TRUE	TRUE	TRUE	31	22	34	24	5' UTR	7	140404058	140427974	23917	1	401409	-5405	ENSG00000146955	RAB19	RAB19, member RAS oncogene family
23608_chr7_140478894_140479721	chr7	140478894	140479721	828	*	TRUE	TRUE	TRUE	TRUE	69	70	79	63	Promoter (<=1kb)	7	140453033	140479536	26504	2	23608	0	ENSG00000133606	MKRN1	makorin ring finger protein 1
90956_chr7_140672870_140673590	chr7	140672870	140673590	721	*	TRUE	TRUE	TRUE	FALSE	56	51	44	42	Promoter (<=1kb)	7	140672945	140696261	23317	1	90956	0	ENSG00000133597	ADCK2	aarF domain containing kinase 2
100134713_chr7_140696552_140697396	chr7	140696552	140697396	845	*	TRUE	TRUE	TRUE	TRUE	94	72	74	56	Promoter (<=1kb)	7	140695336	140697077	1742	2	100134713	0	ENSG00000240889	NDUFB2-AS1	NDUFB2 antisense RNA 1
673_chr7_140924093_140924770	chr7	140924093	140924770	678	*	TRUE	TRUE	TRUE	TRUE	58	46	66	56	Promoter (<=1kb)	7	140719327	140924929	205603	2	673	159	ENSG00000157764	BRAF	B-Raf proto-oncogene, serine/threonine kinase
673_chr7_140924857_140925193	chr7	140924857	140925193	337	*	TRUE	TRUE	TRUE	TRUE	37	24	41	23	Promoter (<=1kb)	7	140719327	140924929	205603	2	673	0	ENSG00000157764	BRAF	B-Raf proto-oncogene, serine/threonine kinase
51650_chr7_141014766_141015286	chr7	141014766	141015286	521	*	TRUE	TRUE	TRUE	TRUE	56	54	50	26	Promoter (<=1kb)	7	141002610	141015228	12619	2	51650	0	ENSG00000090263	MRPS33	mitochondrial ribosomal protein S33
105375538_chr7_141551252_141551575	chr7	141551252	141551575	324	*	TRUE	TRUE	TRUE	TRUE	27	26	26	19	Promoter (<=1kb)	7	141500079	141551304	51226	2	105375538	0	NA	AGK-DT	AGK divergent transcript
105375538_chr7_141585953_141586335	chr7	141585953	141586335	383	*	FALSE	TRUE	TRUE	TRUE	16	19	27	26	Intron (ENST00000629555.2/55750, intron 2 of 14)	7	141500079	141551304	51226	2	105375538	-34649	NA	AGK-DT	AGK divergent transcript
50831_chr7_141737922_141738611	chr7	141737922	141738611	690	*	TRUE	TRUE	TRUE	TRUE	56	61	64	50	5' UTR	7	141764097	141765197	1101	1	50831	-25486	ENSG00000127362	TAS2R3	taste 2 receptor member 3
5304_chr7_142785835_142786136	chr7	142785835	142786136	302	*	TRUE	TRUE	TRUE	TRUE	14	19	28	16	Distal Intergenic	7	143132077	143139739	7663	1	5304	-345941	ENSG00000159763	PIP	prolactin induced protein
5304_chr7_142808728_142809247	chr7	142808728	142809247	520	*	TRUE	TRUE	TRUE	TRUE	65	63	79	62	Distal Intergenic	7	143132077	143139739	7663	1	5304	-322830	ENSG00000159763	PIP	prolactin induced protein
5304_chr7_142809281_142809603	chr7	142809281	142809603	323	*	TRUE	TRUE	TRUE	FALSE	45	37	43	34	Distal Intergenic	7	143132077	143139739	7663	1	5304	-322474	ENSG00000159763	PIP	prolactin induced protein
135932_chr7_143263309_143263662	chr7	143263309	143263662	354	*	TRUE	TRUE	TRUE	TRUE	27	19	23	29	5' UTR	7	143279957	143288048	8092	1	135932	-16295	ENSG00000178826	TMEM139	transmembrane protein 139
105375545_chr7_143287972_143288695	chr7	143287972	143288695	724	*	TRUE	TRUE	TRUE	TRUE	86	80	91	70	Promoter (<=1kb)	7	143255264	143287997	32734	2	105375545	0	NA	TMEM139-AS1	TMEM139 antisense RNA 1
100507507_chr7_143380238_143380514	chr7	143380238	143380514	277	*	TRUE	FALSE	TRUE	TRUE	22	13	34	22	Promoter (<=1kb)	7	143379689	143381030	1342	2	100507507	516	NA	FAM131B-AS2	FAM131B antisense RNA 2
100507507_chr7_143380731_143381433	chr7	143380731	143381433	703	*	TRUE	TRUE	TRUE	TRUE	83	96	89	65	Promoter (<=1kb)	7	143379689	143381030	1342	2	100507507	0	NA	FAM131B-AS2	FAM131B antisense RNA 2
9747_chr7_143836569_143836826	chr7	143836569	143836826	258	*	TRUE	TRUE	TRUE	FALSE	19	18	20	10	Exon (ENST00000491047.5/154761, exon 1 of 5)	7	143851375	143902198	50824	2	9747	65372	ENSG00000198420	TCAF1	TRPM8 channel associated factor 1
9747_chr7_143901695_143902385	chr7	143901695	143902385	691	*	TRUE	TRUE	TRUE	TRUE	57	64	51	42	Promoter (<=1kb)	7	143851375	143902198	50824	2	9747	0	ENSG00000198420	TCAF1	TRPM8 channel associated factor 1
27010_chr7_144835629_144836259	chr7	144835629	144836259	631	*	TRUE	TRUE	TRUE	TRUE	90	71	72	66	Promoter (<=1kb)	7	144451941	144836395	384455	2	27010	136	ENSG00000196511	TPK1	thiamin pyrophosphokinase 1
8454_chr7_148698478_148699432	chr7	148698478	148699432	955	*	TRUE	TRUE	TRUE	TRUE	73	79	119	80	Promoter (<=1kb)	7	148697914	148801110	103197	1	8454	564	ENSG00000055130	CUL1	cullin 1
2146_chr7_148884139_148884924	chr7	148884139	148884924	786	*	TRUE	TRUE	TRUE	TRUE	77	66	70	50	Promoter (<=1kb)	7	148807257	148884321	77065	2	2146	0	ENSG00000106462	EZH2	enhancer of zeste 2 polycomb repressive complex 2 subunit
6090_chr7_148940616_148941457	chr7	148940616	148941457	842	*	TRUE	TRUE	TRUE	TRUE	35	48	46	38	Promoter (<=1kb)	7	148941483	148941638	156	1	6090	-26	NA	RNY5	RNA, Ro60-associated Y5
6086_chr7_148966853_148967069	chr7	148966853	148967069	217	*	TRUE	TRUE	TRUE	FALSE	21	11	19	10	Distal Intergenic	7	148963315	148963410	96	1	6086	3538	ENSG00000252316	RNY4	RNA, Ro60-associated Y4
102723099_chr7_148987353_148987674	chr7	148987353	148987674	322	*	TRUE	FALSE	TRUE	TRUE	34	16	23	22	Promoter (<=1kb)	7	148987527	148989432	1906	1	102723099	0	ENSG00000281189	GHET1	gastric carcinoma proliferation enhancing transcript 1
9601_chr7_149028197_149029063	chr7	149028197	149029063	867	*	TRUE	TRUE	TRUE	TRUE	128	126	150	112	Promoter (<=1kb)	7	149003062	149028662	25601	2	9601	0	ENSG00000155660	PDIA4	protein disulfide isomerase family A member 4
136051_chr7_149065590_149066071	chr7	149065590	149066071	482	*	TRUE	TRUE	TRUE	TRUE	25	35	32	34	Distal Intergenic	7	149069641	149090782	21142	2	136051	24711	ENSG00000197362	ZNF786	zinc finger protein 786
136051_chr7_149090455_149091752	chr7	149090455	149091752	1298	*	TRUE	TRUE	TRUE	TRUE	129	125	136	87	Promoter (<=1kb)	7	149069641	149090782	21142	2	136051	0	ENSG00000197362	ZNF786	zinc finger protein 786
155054_chr7_149126094_149127060	chr7	149126094	149127060	967	*	TRUE	TRUE	TRUE	TRUE	83	88	69	77	Promoter (<=1kb)	7	149102784	149126324	23541	2	155054	0	ENSG00000204947	ZNF425	zinc finger protein 425
57541_chr7_149146986_149147512	chr7	149146986	149147512	527	*	TRUE	TRUE	TRUE	FALSE	55	35	30	19	5' UTR	7	149126416	149183042	56627	1	57541	20570	ENSG00000197024	ZNF398	zinc finger protein 398
57541_chr7_149147677_149148360	chr7	149147677	149148360	684	*	TRUE	TRUE	TRUE	FALSE	49	49	62	28	5' UTR	7	149126416	149183042	56627	1	57541	21261	ENSG00000197024	ZNF398	zinc finger protein 398
8427_chr7_149195364_149195904	chr7	149195364	149195904	541	*	TRUE	TRUE	TRUE	FALSE	38	50	36	22	Promoter (<=1kb)	7	149195546	149226238	30693	1	8427	0	ENSG00000170265	ZNF282	zinc finger protein 282
7988_chr7_149239475_149240073	chr7	149239475	149240073	599	*	TRUE	TRUE	TRUE	FALSE	33	35	43	24	Promoter (<=1kb)	7	149239651	149255606	15956	1	7988	0	ENSG00000170260	ZNF212	zinc finger protein 212
100289678_chr7_149261759_149262343	chr7	149261759	149262343	585	*	TRUE	TRUE	TRUE	TRUE	69	61	72	49	Promoter (<=1kb)	7	149262196	149284988	22793	1	100289678	0	ENSG00000204946	ZNF783	zinc finger protein 783
100289678_chr7_149285021_149285413	chr7	149285021	149285413	393	*	TRUE	TRUE	TRUE	TRUE	49	40	46	37	Exon (ENST00000426347.5/155060, exon 1 of 7)	7	149262196	149284988	22793	1	100289678	22825	ENSG00000204946	ZNF783	zinc finger protein 783
101928733_chr7_149422286_149422722	chr7	149422286	149422722	437	*	TRUE	TRUE	TRUE	TRUE	32	37	31	21	Exon (ENST00000568729.1/ENST00000568729.1, exon 1 of 1)	7	149398204	149401456	3253	1	101928733	24082	ENSG00000228151	LOC101928733	uncharacterized LOC101928733
27153_chr7_149460556_149460889	chr7	149460556	149460889	334	*	TRUE	TRUE	TRUE	TRUE	23	25	30	24	Promoter (<=1kb)	7	149431363	149461062	29700	2	27153	173	ENSG00000196453	ZNF777	zinc finger protein 777
155061_chr7_149497631_149497929	chr7	149497631	149497929	299	*	TRUE	TRUE	TRUE	TRUE	28	31	25	22	Promoter (<=1kb)	7	149472696	149497817	25122	2	155061	0	ENSG00000181220	ZNF746	zinc finger protein 746
79970_chr7_149624403_149625023	chr7	149624403	149625023	621	*	TRUE	TRUE	TRUE	TRUE	56	53	55	42	Promoter (<=1kb)	7	149547154	149624752	77599	2	79970	0	ENSG00000133624	ZNF767P	zinc finger family member 767, pseudogene
84626_chr7_149714435_149714959	chr7	149714435	149714959	525	*	TRUE	TRUE	TRUE	TRUE	43	49	51	37	Promoter (<=1kb)	7	149714781	149734575	19795	1	84626	0	ENSG00000133619	KRBA1	KRAB-A domain containing 1
168544_chr7_149771591_149772023	chr7	149771591	149772023	433	*	TRUE	TRUE	TRUE	FALSE	35	36	37	21	Promoter (1-2kb)	7	149764182	149773588	9407	2	168544	1565	ENSG00000181444	ZNF467	zinc finger protein 467
643641_chr7_149838086_149838723	chr7	149838086	149838723	638	*	TRUE	TRUE	TRUE	TRUE	81	68	68	62	Promoter (<=1kb)	7	149838375	149867479	29105	1	643641	0	ENSG00000106479	ZNF862	zinc finger protein 862
155066_chr7_149873624_149874205	chr7	149873624	149874205	582	*	TRUE	TRUE	TRUE	TRUE	39	64	68	36	Promoter (<=1kb)	7	149872968	149891204	18237	1	155066	656	ENSG00000171130	ATP6V0E2	ATPase H+ transporting V0 subunit e2
728743_chr7_150378957_150379482	chr7	150378957	150379482	526	*	TRUE	TRUE	TRUE	TRUE	68	69	74	45	Promoter (<=1kb)	7	150379329	150412470	33142	1	728743	0	ENSG00000284691	LOC728743	zinc finger domain-containing protein LOC728743
105375564_chr7_150405173_150405429	chr7	150405173	150405429	257	*	FALSE	TRUE	TRUE	TRUE	18	25	27	31	5' UTR	7	150379854	150383885	4032	2	105375564	-21288	NA	ZNF775-AS1	ZNF775 antisense RNA 1
26157_chr7_150668596_150668955	chr7	150668596	150668955	360	*	TRUE	TRUE	TRUE	TRUE	34	27	32	26	Distal Intergenic	7	150685697	150693641	7945	1	26157	-16742	ENSG00000106560	GIMAP2	GTPase, IMAP family member 2
105375566_chr7_150755438_150755860	chr7	150755438	150755860	423	*	TRUE	TRUE	TRUE	TRUE	18	22	23	23	Distal Intergenic	7	150777973	150781122	3150	2	105375566	25262	NA	LOC105375566	uncharacterized LOC105375566
3757_chr7_150974414_150974912	chr7	150974414	150974912	499	*	TRUE	TRUE	TRUE	FALSE	39	32	47	31	Exon (ENST00000262186.10/3757, exon 2 of 15)	7	150944961	150978321	33361	2	3757	3409	ENSG00000055118	KCNH2	potassium voltage-gated channel subfamily H member 2
11194_chr7_151028126_151028872	chr7	151028126	151028872	747	*	TRUE	TRUE	TRUE	TRUE	96	97	95	62	Promoter (<=1kb)	7	151028422	151047782	19361	1	11194	0	ENSG00000197150	ABCB8	ATP binding cassette subfamily B member 8
9311_chr7_151039319_151039610	chr7	151039319	151039610	292	*	TRUE	TRUE	TRUE	FALSE	19	22	28	16	Exon (ENST00000482899.1/11194, exon 1 of 7)	7	151048292	151052756	4465	1	9311	-8682	ENSG00000213199	ASIC3	acid sensing ion channel subunit 3
1020_chr7_151057899_151058243	chr7	151057899	151058243	345	*	TRUE	TRUE	TRUE	TRUE	44	43	52	40	Promoter (<=1kb)	7	151053815	151057897	4083	2	1020	-2	ENSG00000164885	CDK5	cyclin dependent kinase 5
10922_chr7_151080588_151080981	chr7	151080588	151080981	394	*	TRUE	TRUE	TRUE	TRUE	37	48	46	38	Promoter (<=1kb)	7	151076624	151080866	4243	2	10922	0	ENSG00000164896	FASTK	Fas activated serine/threonine kinase
10061_chr7_151227112_151227552	chr7	151227112	151227552	441	*	TRUE	TRUE	TRUE	TRUE	38	39	39	41	Promoter (<=1kb)	7	151211484	151227205	15722	2	10061	0	ENSG00000033050	ABCF2	ATP binding cassette subfamily F member 2
54480_chr7_151232346_151232680	chr7	151232346	151232680	335	*	TRUE	TRUE	TRUE	FALSE	41	43	33	21	Promoter (<=1kb)	7	151232483	151240979	8497	1	54480	0	ENSG00000033100	CHPF2	chondroitin polymerizing factor 2
54480_chr7_151233163_151233509	chr7	151233163	151233509	347	*	TRUE	TRUE	TRUE	FALSE	27	33	36	22	Promoter (<=1kb)	7	151232483	151240979	8497	1	54480	680	ENSG00000033100	CHPF2	chondroitin polymerizing factor 2
6604_chr7_151303550_151303831	chr7	151303550	151303831	282	*	TRUE	TRUE	FALSE	TRUE	18	17	14	15	Distal Intergenic	7	151238764	151277896	39133	2	6604	-25654	ENSG00000082014	SMARCD3	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 3
51667_chr7_151341478_151342006	chr7	151341478	151342006	529	*	TRUE	TRUE	TRUE	TRUE	41	42	41	37	Promoter (<=1kb)	7	151341772	151378449	36678	1	51667	0	ENSG00000013374	NUB1	negative regulator of ubiquitin like proteins 1
51667_chr7_151349925_151350469	chr7	151349925	151350469	545	*	TRUE	TRUE	TRUE	TRUE	61	60	70	34	Intron (ENST00000413040.7/51667, intron 3 of 14)	7	151341772	151378449	36678	1	51667	8153	ENSG00000013374	NUB1	negative regulator of ubiquitin like proteins 1
6009_chr7_151519851_151520388	chr7	151519851	151520388	538	*	TRUE	TRUE	TRUE	TRUE	83	64	81	57	Promoter (<=1kb)	7	151466012	151520120	54109	2	6009	0	ENSG00000106615	RHEB	Ras homolog, mTORC1 binding
6009_chr7_151632312_151632746	chr7	151632312	151632746	435	*	TRUE	TRUE	TRUE	TRUE	40	33	37	21	5' UTR	7	151466012	151520120	54109	2	6009	-112192	ENSG00000106615	RHEB	Ras homolog, mTORC1 binding
644090_chr7_151795302_151795781	chr7	151795302	151795781	480	*	TRUE	TRUE	FALSE	TRUE	49	44	20	29	Intron (ENST00000287878.9/51422, intron 1 of 15)	7	151806490	151810820	4331	1	644090	-10709	ENSG00000242048	PRKAG2-AS2	PRKAG2 antisense RNA 2
